,Province,Code Province,Territoire,Code Territoire,Zone de Santé,Pcode ZS,CLSHL_CO1_IN1_atteint,CLSHL_CO1_IN3_atteint,CLSHL_CO1_IN2_atteint,CLSHL_CO2_IN2_atteint,CLSHL_CO2_IN1_atteint,CLSHL_CO3_IN2_atteint,CLSHL_CO3_IN3_atteint,CLSHL_CO3_IN1_atteint,CLSHL_CO4_IN3_atteint,CLSHL_CO4_IN2_atteint,CLSHL_CO4_IN1_atteint,code zs_x,CLSHL_CO1_IN1_Total cible,CLSHL_CO1_IN3_Total cible,CLSHL_CO1_IN2_Total cible,CLSHL_CO2_IN2_Total cible,CLSHL_CO2_IN1_Total cible,CLSHL_CO3_IN2_Total cible,CLSHL_CO3_IN3_Total cible,CLSHL_CO3_IN1_Total cible,CLSHL_CO4_IN3_Total cible,CLSHL_CO4_IN2_Total cible,CLSHL_CO4_IN1_Total cible,CLNUT_CO1_IN1_atteint,CLNUT_CO1_IN2_atteint,CLNUT_CO1_IN3_atteint,CLNUT_CO1_IN1_Total cible,CLNUT_CO1_IN2_Total cible,CLNUT_CO1_IN3_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLAME_CO1_IN2_atteint,CLAME_CO1_IN3_atteint,CLAME_CO1_IN1_atteint,CLAME_CO2_IN1_atteint,CLAME_CO3_IN2_atteint,CLAME_CO3_IN3_atteint,CLAME_CO3_IN1_atteint,code zs_x,CLAME_CO1_IN2_Total cible,CLAME_CO1_IN3_Total cible,CLAME_CO1_IN1_Total cible,CLAME_CO2_IN1_Total cible,CLAME_CO3_IN2_Total cible,CLAME_CO3_IN3_Total cible,CLAME_CO3_IN1_Total cible,CLEDU_CO1_IN1_atteint,CLEDU_CO2_IN1_atteint,CLEDU_CO3_IN1_atteint,CLEDU_CO4_IN1_atteint,CLEDU_CO1_IN1_Total cible,CLEDU_CO2_IN1_Total cible,CLEDU_CO3_IN1_Total cible,CLEDU_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLWSH_CO1_IN1_atteint,CLWSH_CO2_IN1_atteint,CLWSH_CO3_IN1_atteint,CLWSH_CO4_IN1_atteint,CLWSH_CO5_IN1_atteint,code zs_x,CLWSH_CO1_IN1_Total cible,CLWSH_CO2_IN1_Total cible,CLWSH_CO3_IN1_Total cible,CLWSH_CO4_IN1_Total cible,CLWSH_CO5_IN1_Total cible,CLFSC_CO1_IN2_atteint,CLFSC_CO1_IN1_atteint,CLFSC_CO2_IN2_atteint,CLFSC_CO2_IN1_atteint,CLFSC_CO1_IN2_Total cible,CLFSC_CO1_IN1_Total cible,CLFSC_CO2_IN2_Total cible,CLFSC_CO2_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO_CO1_IN2_atteint,CLPRO_CO1_IN1_atteint,CLPRO_CO2_IN1_atteint,CLPRO_CO3_IN1_atteint,CLPRO_CO4_IN1_atteint,code zs_x,CLPRO_CO1_IN2_Total cible,CLPRO_CO1_IN1_Total cible,CLPRO_CO2_IN1_Total cible,CLPRO_CO3_IN1_Total cible,CLPRO_CO4_IN1_Total cible,CLPRO-CPN_CO1_IN1_atteint,CLPRO-CPN_CO2_IN2_atteint,CLPRO-CPN_CO3_IN1_atteint,CLPRO-CPN_CO4_IN2_atteint,CLPRO-CPN_CO4_IN1_atteint,CLPRO-CPN_CO5_IN1_atteint,CLPRO-CPN_CO6_IN1_atteint,CLPRO-CPN_CO7_IN1_atteint,CLPRO-CPN_CO1_IN1_Total cible,CLPRO-CPN_CO2_IN2_Total cible,CLPRO-CPN_CO3_IN1_Total cible,CLPRO-CPN_CO4_IN2_Total cible,CLPRO-CPN_CO4_IN1_Total cible,CLPRO-CPN_CO5_IN1_Total cible,CLPRO-CPN_CO6_IN1_Total cible,CLPRO-CPN_CO7_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-GBV_CO1_IN5_atteint,CLPRO-GBV_CO1_IN4_atteint,CLPRO-GBV_CO1_IN3_atteint,CLPRO-GBV_CO1_IN1_atteint,CLPRO-GBV_CO1_IN2_atteint,CLPRO-GBV_CO2_IN1_atteint,CLPRO-GBV_CO2_IN2_atteint,CLPRO-GBV_CO3_IN1_atteint,CLPRO-GBV_CO3_IN3_atteint,CLPRO-GBV_CO3_IN2_atteint,code zs_x,CLPRO-GBV_CO1_IN5_Total cible,CLPRO-GBV_CO1_IN4_Total cible,CLPRO-GBV_CO1_IN3_Total cible,CLPRO-GBV_CO1_IN1_Total cible,CLPRO-GBV_CO1_IN2_Total cible,CLPRO-GBV_CO2_IN1_Total cible,CLPRO-GBV_CO2_IN2_Total cible,CLPRO-GBV_CO3_IN1_Total cible,CLPRO-GBV_CO3_IN3_Total cible,CLPRO-GBV_CO3_IN2_Total cible,CLPRO-HLP_CO1_IN2_atteint,CLPRO-HLP_CO1_IN1_atteint,CLPRO-HLP_CO2_IN1_atteint,CLPRO-HLP_CO3_IN1_atteint,CLPRO-HLP_CO3_IN2_atteint,CLPRO-HLP_CO4_IN1_atteint,CLPRO-HLP_CO1_IN2_Total cible,CLPRO-HLP_CO1_IN1_Total cible,CLPRO-HLP_CO2_IN1_Total cible,CLPRO-HLP_CO3_IN1_Total cible,CLPRO-HLP_CO3_IN2_Total cible,CLPRO-HLP_CO4_IN1_Total cible,Province_x,Code Province_x,Territoire_x,Code Territoire_x,Zone de Santé_x,CLPRO-MIN_CO1_IN1_atteint,CLPRO-MIN_CO2_IN1_atteint,CLPRO-MIN_CO3_IN1_atteint,code zs_x,CLPRO-MIN_CO1_IN1_Total cible,CLPRO-MIN_CO2_IN1_Total cible,CLPRO-MIN_CO3_IN1_Total cible,CLHEA_CO1_IN1_atteint,CLHEA_CO1_IN3_atteint,CLHEA_CO1_IN2_atteint,CLHEA_CO2_IN4_atteint,CLHEA_CO2_IN1_atteint,CLHEA_CO2_IN2_atteint,CLHEA_CO2_IN3_atteint,CLHEA_CO2_IN5_atteint,CLHEA_CO3_IN2_atteint,CLHEA_CO3_IN1_atteint,CLHEA_CO1_IN1_Total cible,CLHEA_CO1_IN3_Total cible,CLHEA_CO1_IN2_Total cible,CLHEA_CO2_IN4_Total cible,CLHEA_CO2_IN1_Total cible,CLHEA_CO2_IN2_Total cible,CLHEA_CO2_IN3_Total cible,CLHEA_CO2_IN5_Total cible,CLHEA_CO3_IN2_Total cible,CLHEA_CO3_IN1_Total cible
10,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,CD1000ZS11,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS11,,,,,,,,,,,,25,0,0,2402,8270,0,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,0,0,0,0,0,0,0,CD1000ZS11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,0,0,0,0,0,CD1000ZS11,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,0,0,0,0,0,CD1000ZS11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,0,0,0,0,0,0,0,0,0,0,CD1000ZS11,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kikimi,0,0,0,CD1000ZS11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,0,0,101496,0,1123.8,0
11,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,CD1000ZS12,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS12,,,,,,,,,,,,9,0,0,1424,4137,0,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,0,0,0,0,0,0,0,CD1000ZS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,0,0,0,0,0,CD1000ZS12,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,0,0,0,0,0,CD1000ZS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,0,0,0,8,37.5,0,0,0,0,0,CD1000ZS12,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kimbanseke,0,0,0,CD1000ZS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,CD1000ZS13,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS13,,,,,,,,,,,,16,0,0,1061,3134,0,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,0,0,0,0,0,0,0,CD1000ZS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,0,0,0,0,0,CD1000ZS13,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,0,0,0,0,0,CD1000ZS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,0,0,0,2,50,0,0,0,0,0,CD1000ZS13,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingabwa,0,0,0,CD1000ZS13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,CD1000ZS14,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS14,,,,,,,,,,,,46,0,0,1121,3303,0,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,0,0,0,0,0,0,0,CD1000ZS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,0,0,0,0,0,CD1000ZS14,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,0,0,0,0,0,CD1000ZS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,0,0,0,7,14.2857142857143,0,0,0,0,0,CD1000ZS14,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kingasani,0,0,0,CD1000ZS14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,CD1000ZS15,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS15,,,,,,,,,,,,0,0,0,847,2465,0,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,0,0,0,0,0,0,0,CD1000ZS15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,0,0,0,0,0,CD1000ZS15,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,0,0,0,0,0,CD1000ZS15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,0,0,0,2,100,0,0,0,0,0,CD1000ZS15,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kinshasa,0,0,0,CD1000ZS15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,CD1000ZS16,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS16,,,,,,,,,,,,0,0,0,530,1568,0,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,0,0,215,0,0,0,0,CD1000ZS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,0,0,0,0,0,CD1000ZS16,0,0,0,0,0,0,112,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,0,0,0,0,0,CD1000ZS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,0,0,0,119,56.3025210084034,0,0,0,0,0,CD1000ZS16,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kintambo,0,0,0,CD1000ZS16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,CD1000ZS17,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS17,,,,,,,,,,,,60,0,0,2192,6282,0,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,0,0,160,0,0,0,0,CD1000ZS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,0,0,0,0,0,CD1000ZS17,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,0,0,0,0,0,CD1000ZS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,0,0,0,16,31.25,0,0,0,0,0,CD1000ZS17,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kisenso,0,0,0,CD1000ZS17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,CD1000ZS18,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS18,,,,,,,,,,,,11,0,0,1357,3950,0,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,0,0,0,0,0,0,0,CD1000ZS18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,0,0,0,0,0,CD1000ZS18,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,0,0,0,0,0,CD1000ZS18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,0,0,0,1,100,0,0,0,0,0,CD1000ZS18,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Kokolo,0,0,0,CD1000ZS18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,Kinshasa,CD10,Kinshasa,CD1000,Lemba,CD1000ZS19,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS19,,,,,,,,,,,,1,0,0,1630,4749,0,Kinshasa,CD10,Kinshasa,CD1000,Lemba,0,0,465,0,0,0,0,CD1000ZS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lemba,0,0,0,0,0,CD1000ZS19,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lemba,0,0,0,0,0,CD1000ZS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lemba,0,0,0,5,60,0,0,0,0,0,CD1000ZS19,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lemba,0,0,0,CD1000ZS19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,Kinshasa,CD10,Kinshasa,CD1000,Limete,CD1000ZS20,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS20,,,,,,,,,,,,19,0,0,950,2813,0,Kinshasa,CD10,Kinshasa,CD1000,Limete,0,0,3000,0,0,0,0,CD1000ZS20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Limete,0,0,0,0,0,CD1000ZS20,0,0,0,11197,11197,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Limete,0,0,0,0,0,CD1000ZS20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Limete,0,0,0,7,71.4285714285714,0,0,0,0,0,CD1000ZS20,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Limete,0,0,0,CD1000ZS20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22394,224,0,0,0,0
20,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,CD1000ZS21,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS21,,,,,,,,,,,,0,0,0,436,1473,0,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,0,0,0,0,0,0,0,CD1000ZS21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,0,0,0,0,0,CD1000ZS21,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,0,0,0,0,0,CD1000ZS21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,0,0,0,7,100,0,0,0,0,0,CD1000ZS21,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Lingwala,0,0,0,CD1000ZS21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,Kinshasa,CD10,Kinshasa,CD1000,Makala,CD1000ZS22,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS22,,,,,,,,,,,,15,0,0,1556,4484,0,Kinshasa,CD10,Kinshasa,CD1000,Makala,0,0,245,0,0,0,0,CD1000ZS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Makala,0,0,0,0,0,CD1000ZS22,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Makala,0,0,0,0,0,CD1000ZS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Makala,0,0,0,2,0,0,0,0,0,0,CD1000ZS22,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Makala,0,0,0,CD1000ZS22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,CD1000ZS23,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS23,,,,,,,,,,,,5,0,0,700,4587,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,0,0,0,0,0,0,0,CD1000ZS23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,0,0,0,0,0,CD1000ZS23,0,0,0,10728,10728,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,0,0,0,0,0,CD1000ZS23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,0,0,0,2,100,0,0,0,0,0,CD1000ZS23,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku I,0,0,0,CD1000ZS23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21457,47,0,2961,0,0
23,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,CD1000ZS24,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS24,,,,,,,,,,,,2,0,0,333,952,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,0,0,0,0,0,0,0,CD1000ZS24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,0,0,0,0,0,CD1000ZS24,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,0,0,0,0,0,CD1000ZS24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,0,0,0,1,100,0,0,0,0,0,CD1000ZS24,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Maluku II,0,0,0,CD1000ZS24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0
24,Kinshasa,CD10,Kinshasa,CD1000,Masina I,CD1000ZS25,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS25,,,,,,,,,,,,21,0,0,1691,4955,0,Kinshasa,CD10,Kinshasa,CD1000,Masina I,0,0,0,0,0,0,0,CD1000ZS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina I,0,0,0,0,0,CD1000ZS25,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina I,0,0,0,0,0,CD1000ZS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina I,0,0,0,34,73.5294117647059,0,0,0,0,0,CD1000ZS25,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina I,0,0,0,CD1000ZS25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0
25,Kinshasa,CD10,Kinshasa,CD1000,Masina II,CD1000ZS26,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS26,,,,,,,,,,,,1,0,0,1396,4140,0,Kinshasa,CD10,Kinshasa,CD1000,Masina II,0,0,0,0,0,0,0,CD1000ZS26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina II,0,0,0,0,0,CD1000ZS26,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina II,0,0,0,0,0,CD1000ZS26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina II,0,0,0,136,9.55882352941176,0,0,0,0,0,CD1000ZS26,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Masina II,0,0,0,CD1000ZS26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,Kinshasa,CD10,Kinshasa,CD1000,Matete,CD1000ZS27,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS27,,,,,,,,,,,,0,0,0,1459,4257,0,Kinshasa,CD10,Kinshasa,CD1000,Matete,0,0,0,0,0,0,0,CD1000ZS27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Matete,0,0,0,0,0,CD1000ZS27,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Matete,0,0,0,0,0,CD1000ZS27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Matete,0,0,0,2,0,0,0,0,0,0,CD1000ZS27,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Matete,0,0,0,CD1000ZS27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,CD1000ZS28,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS28,,,,,,,,,,,,151,0,0,1249,3625,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,0,0,490,0,0,0,0,CD1000ZS28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,0,0,0,0,0,CD1000ZS28,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,0,0,0,0,0,CD1000ZS28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,0,0,0,15,26.6666666666667,0,0,0,0,0,CD1000ZS28,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula I,0,0,0,CD1000ZS28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4063,0,0
28,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,CD1000ZS29,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS29,,,,,,,,,,,,58,0,0,731,2172,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,0,0,0,0,0,0,0,CD1000ZS29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,0,0,0,0,0,CD1000ZS29,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,0,0,0,0,0,CD1000ZS29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,0,0,0,6,66.6666666666667,0,0,0,0,0,CD1000ZS29,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Mont Ngafula II,0,0,0,CD1000ZS29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2380,0,0
29,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,CD1000ZS30,0,0,0,0,0,0,0,0,0,0,0,CD1000ZS30,,,,,,,,,,,,16,0,0,1630,4757,0,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,0,0,0,0,0,0,0,CD1000ZS30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,0,0,0,0,0,CD1000ZS30,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,0,0,0,0,0,CD1000ZS30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,0,0,0,67,19.4029850746269,0,0,0,0,0,CD1000ZS30,,,,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,Kinshasa,CD10,Kinshasa,CD1000,Ndjili,0,0,0,CD1000ZS30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
